Score,country,User's lifetime number of transactions,User's language,User is referred? (1=True/0=False),Seconds between user's first booking date and created_at,User's address_status_id,USer's identity_status_id,User's lifetime number of referrals
10,3,11,3,1,995246,1,3,0
10,3,11,2,0,813,3,3,0
10,3,11,1,0,2171,2,3,730
10,3,11,1,1,479,1,3,0
10,3,11,2,0,364160,3,3,0
10,3,11,1,0,9435499,1,3,0
10,3,11,1,0,1515608,1,3,0
10,3,11,2,0,53548503,3,3,0
10,3,11,1,0,6729,3,3,2
10,3,11,1,0,24134,3,3,0
10,3,11,4,0,790,1,3,0
10,3,11,2,1,271593,1,3,0
10,3,11,3,0,479,3,3,0
10,3,11,1,0,897963,1,3,1
10,3,11,4,0,923755,1,3,2
10,3,11,2,0,752,1,3,0
10,3,11,1,1,24307,1,3,1
10,3,11,1,1,353,1,3,0
10,3,11,2,0,70196,3,3,54
10,3,11,1,1,410,1,3,0
10,3,11,2,1,2513787,3,3,0
10,3,11,6,0,65506439,1,3,0
10,3,11,4,0,222221,1,3,0
10,3,11,3,0,1526,3,3,0
10,3,11,1,0,1821933,3,3,1
10,3,11,4,0,578,1,3,0
10,3,11,4,0,214056,1,3,0
10,3,11,2,1,621,1,3,0
10,3,11,3,0,394,1,3,0
10,3,11,1,0,500,1,3,0
10,3,11,1,1,11293,1,3,0
10,3,11,2,0,2767331,1,3,0
10,3,11,4,0,3051,1,3,2
10,3,11,1,0,1001,1,3,0
10,3,11,3,1,767,1,3,0
10,3,11,2,0,469,1,3,0
10,3,11,4,0,1079765,3,3,0
10,3,11,2,0,44750,1,3,0
10,3,11,1,0,351,1,3,0
10,3,11,2,0,376,3,3,0
10,3,11,1,0,1274,3,3,0
10,3,11,1,0,512,1,3,0
10,3,11,1,0,4431,3,3,0
10,3,11,1,0,1081,3,3,0
10,3,11,1,0,12011596,3,3,0
10,3,11,1,0,65752,3,3,0
10,3,11,1,0,844,3,3,0
10,3,11,2,1,8883,3,3,0
10,3,11,2,1,1841,1,3,0
10,3,11,3,0,486,3,3,0
10,3,11,2,1,984,1,3,0
10,3,11,3,0,837,3,3,1
10,3,11,4,0,3160,1,3,0
10,3,11,1,0,820,3,3,0
10,3,11,2,0,1911417,1,3,1
10,3,11,4,1,472,1,3,0
10,3,11,1,0,121840,1,3,2
10,3,11,1,0,325,1,3,0
10,3,11,2,0,29037855,3,3,0
10,3,11,1,0,702,1,3,0
10,3,11,2,0,353663,3,3,0
10,3,11,2,1,967,3,3,0
10,3,11,1,0,4951,1,3,0
10,3,11,1,1,2535,1,3,0
10,3,11,1,0,892,3,3,1
10,3,11,2,0,326,1,3,0
10,3,11,2,0,714,3,3,0
10,3,11,1,0,62776,3,3,0
10,3,11,3,0,601,1,3,0
10,3,11,1,0,886,1,3,0
10,3,11,2,0,1873,1,3,0
10,3,11,1,0,16883,1,3,0
10,3,11,3,0,114657,3,3,0
10,3,11,2,0,44229117,1,3,0
10,3,11,3,0,858,1,3,0
10,3,11,2,0,203783,1,3,1
10,3,11,1,0,5518265,3,3,0
10,3,11,2,0,346,1,3,0
10,3,11,2,0,51550,1,3,0
10,3,11,2,1,4925181,1,3,0
10,3,11,1,1,2041819,3,3,0
10,3,11,1,0,5378184,1,3,0
10,3,11,2,0,886,3,3,0
8,11,11,1,0,834150,3,3,1
10,12,11,2,0,1589,1,3,0
6,4,11,2,0,7614492,1,3,0
8,4,11,2,0,589,3,3,0
9,4,11,1,0,1014,1,3,0
10,4,11,1,0,184111,1,3,0
10,4,11,2,0,508,1,3,0
10,4,11,5,0,21487,1,3,0
10,4,11,2,0,334,1,3,3
10,4,11,1,0,274,3,3,0
10,4,11,2,0,505,1,3,0
10,4,11,2,0,296,3,3,0
10,4,11,2,0,730,1,3,0
10,4,11,2,0,28778945,3,3,0
10,4,11,2,0,7968,3,3,0
10,4,11,2,0,38736,3,3,0
10,4,11,2,1,3606389,3,3,0
10,4,11,2,0,306,1,3,0
10,4,11,2,1,374,1,3,0
10,4,11,2,0,79579,2,3,0
10,4,11,2,0,12087349,1,3,1
10,4,11,2,0,1713211,1,3,0
10,4,11,2,0,43632,1,3,0
10,4,11,2,0,624,1,3,6
10,13,11,1,0,277028,1,3,2
8,14,11,1,0,798,3,3,0
10,15,11,2,0,771,1,3,0
10,15,11,2,0,249270,3,3,0
10,15,11,2,0,513,1,3,0
10,15,11,2,1,553,3,3,0
10,15,11,1,1,618,3,3,0
10,15,11,2,0,556,1,3,0
8,6,11,3,0,380,3,3,0
9,6,11,3,0,1642123,1,3,1
10,6,11,3,0,27621,1,3,0
10,6,11,3,1,82103,1,3,9
10,6,11,3,0,538778,1,3,1
10,6,11,3,0,11319424,3,3,0
10,6,11,3,0,327,1,3,2
10,6,11,3,0,575,3,2,0
10,6,11,3,0,833794,1,3,0
10,6,11,3,0,664,1,3,0
10,6,11,3,0,578,1,3,0
10,6,11,3,0,317,3,3,1
10,6,11,3,1,64499,3,3,0
10,6,11,3,0,1348,1,3,0
10,6,11,3,0,321,1,3,0
10,6,11,3,0,613,1,3,0
10,6,11,3,0,76969,1,3,0
10,6,11,3,0,81462,1,3,0
0,7,11,4,0,351084,3,3,0
8,7,11,4,0,768416,1,3,0
8,7,11,4,0,621,3,3,1
9,7,11,1,0,276335,1,3,0
10,7,11,4,0,4670161,1,3,0
10,7,11,1,0,255,1,2,0
10,7,11,4,0,757,1,3,0
10,7,11,4,0,6805,1,3,0
10,7,11,4,0,176784,1,3,1
10,7,11,1,1,336,1,3,3
10,7,11,4,0,682561,1,3,0
10,7,11,1,1,1148,1,3,0
10,7,11,1,0,1041463,1,3,0
10,35,11,1,0,544,3,3,4
10,8,12,1,0,979,3,3,5
10,18,12,1,1,743,1,3,0
8,2,12,1,0,9561979,3,3,0
0,3,12,2,0,69568002,1,3,0
0,3,12,4,0,336107,1,3,0
1,3,12,3,0,398,1,3,0
2,3,12,3,0,750,1,3,1
2,3,12,1,0,12502030,1,3,1
2,3,12,1,0,1144,1,3,0
4,3,12,1,0,1344,1,3,0
6,3,12,3,1,534,1,3,0
6,3,12,4,0,50462,1,3,0
7,3,12,3,0,763,1,3,0
7,3,12,3,0,1202793,1,3,0
7,3,12,3,0,44523,3,3,1
8,3,12,4,0,465745,1,3,1
8,3,12,1,0,1162,1,3,0
8,3,12,3,0,275357,1,3,0
8,3,12,2,0,12659339,1,3,0
8,3,12,1,0,494,1,3,0
8,3,12,1,1,864,1,3,0
8,3,12,1,0,24272827,1,3,0
8,3,12,2,0,7068,2,3,0
8,3,12,1,0,487,1,3,0
8,3,12,2,0,114314,1,3,0
9,3,12,3,1,669,3,3,0
9,3,12,3,1,978,3,3,0
9,3,12,5,0,1297,1,3,0
9,3,12,1,0,522424,3,3,0
9,3,12,1,0,259514,1,3,0
9,3,12,3,0,357,1,3,0
9,3,12,1,0,1612,1,3,0
9,3,12,1,0,4896,1,3,0
9,3,12,1,0,800,1,3,0
9,3,12,2,0,745,3,3,2
9,3,12,1,0,710,1,3,1
9,3,12,1,0,654,3,3,0
9,3,12,1,0,84591,1,3,0
9,3,12,1,0,216,3,3,2
10,3,12,1,0,8573577,1,3,0
10,3,12,2,0,78009,1,3,0
10,3,12,1,0,30153057,1,3,0
10,3,12,1,1,829,1,3,0
10,3,12,5,0,606,1,3,0
10,3,12,3,0,1205,3,3,0
10,3,12,4,0,78024,1,3,1
10,3,12,3,0,1799878,3,3,0
10,3,12,1,1,1096,1,3,0
10,3,12,5,0,373,1,3,0
10,3,12,1,0,634,1,3,0
10,3,12,1,0,993,1,3,0
10,3,12,4,1,557,3,3,0
10,3,12,4,0,389,1,3,0
10,3,12,3,1,964,3,3,0
10,3,12,3,0,1016,1,3,1
10,3,12,2,0,225482,1,3,0
10,3,12,1,0,106318,1,3,0
10,3,12,2,0,1491,1,3,0
10,3,12,2,0,156541,1,3,2
10,3,12,2,0,1160,1,3,1
10,3,12,3,0,1459,1,3,0
10,3,12,1,0,602,1,3,0
10,3,12,1,0,595745,1,3,0
10,3,12,2,1,650,1,3,1
10,3,12,1,0,21437190,1,3,0
10,3,12,2,1,41967,1,3,0
10,3,12,2,0,789,1,3,9
10,3,12,4,0,6053664,1,3,0
10,3,12,1,0,270821,1,3,0
10,3,12,3,0,536,1,3,0
10,3,12,4,1,283174,1,3,1
10,3,12,2,0,657,3,3,4
10,3,12,5,0,45840,1,3,0
10,3,12,4,1,672,3,3,0
10,3,12,4,0,2028,1,3,0
10,3,12,3,0,815,1,3,0
10,3,12,3,0,655,1,3,0
10,3,12,1,0,668,1,3,0
10,3,12,1,0,735,3,3,0
10,3,12,2,0,18788,3,3,0
10,3,12,4,0,4804,1,3,1
10,3,12,4,0,932,3,3,1
10,3,12,1,0,861,1,3,0
10,3,12,2,0,80359448,1,3,0
10,3,12,2,1,938,3,3,1
10,3,12,4,1,2996538,1,3,0
10,3,12,3,0,533,3,3,0
10,3,12,1,1,2182673,1,3,0
10,3,12,2,0,715671,1,3,0
10,3,12,1,1,2154,1,3,0
10,3,12,1,1,786,1,3,0
10,3,12,2,0,478,1,3,0
10,3,12,2,0,144,1,3,1
10,3,12,1,0,9584,3,3,2
10,3,12,2,0,1337,1,3,0
10,3,12,3,0,35487202,1,3,0
10,3,12,2,0,8123,1,3,1
10,3,12,2,0,778,3,3,1
10,3,12,1,0,584,1,3,0
10,3,12,1,0,501,1,3,0
10,3,12,1,1,19406702,1,3,0
10,3,12,1,0,771,3,3,0
10,3,12,2,0,280,3,3,2
10,3,12,1,0,982,1,3,0
10,3,12,2,1,354577,1,3,0
10,3,12,2,0,270,1,3,1
10,3,12,1,0,629,1,3,0
10,3,12,2,0,397,1,3,0
10,3,12,2,0,606283,1,3,0
10,3,12,2,0,3819,1,3,0
10,3,12,1,0,67167,1,3,0
10,3,12,4,0,557,1,3,0
10,3,12,2,0,457,1,3,0
10,3,12,1,0,3837,1,3,0
10,3,12,2,0,1207162,1,3,0
10,3,12,1,0,28506076,1,3,0
10,3,12,2,0,457,1,3,0
10,3,12,1,1,403,1,3,0
10,3,12,3,0,510,1,3,0
10,3,12,1,0,127427,3,3,0
10,3,12,2,0,455,1,3,0
10,3,12,1,0,2801,1,3,0
10,3,12,2,1,1120467,1,3,0
10,3,12,4,0,732,2,3,0
10,3,12,4,0,261491,1,3,0
10,3,12,4,0,937,3,3,3
10,3,12,2,0,168738,3,3,0
10,3,12,2,0,267,1,3,0
10,3,12,3,0,290,1,3,2
10,3,12,1,0,138,3,3,0
10,3,12,1,1,431,1,3,0
10,3,12,3,0,1918217,1,3,1
10,3,12,1,0,8838040,1,3,0
10,3,12,1,0,237,1,3,0
10,3,12,1,0,458,1,3,1
10,3,12,4,0,224779,1,3,0
10,3,12,1,1,1631,3,3,0
10,3,12,1,0,1077789,1,3,0
10,3,12,1,0,387,1,3,0
10,3,12,3,0,1606,1,3,0
10,3,12,2,0,250,1,3,5
10,3,12,2,1,375,1,3,1
10,3,12,4,0,15135031,1,3,0
10,3,12,3,0,557,1,3,0
10,3,12,3,1,797,1,3,0
10,3,12,1,0,344,1,3,0
10,3,12,1,0,3629097,1,3,0
10,3,12,1,1,9992,1,2,4
10,3,12,1,1,597,1,3,0
10,3,12,2,0,591,3,3,0
10,3,12,2,0,7348771,1,3,0
10,3,12,1,0,24968850,1,3,2
10,3,12,1,0,2108,1,3,2
10,3,12,2,0,401,1,3,0
10,3,12,3,0,425,1,3,0
10,3,12,2,0,129708,1,3,0
10,3,12,2,0,1437344,1,3,0
10,3,12,1,0,478,1,3,0
10,3,12,2,0,314,1,3,0
10,3,12,2,0,26864,1,3,0
10,3,12,2,0,904654,1,3,0
10,3,12,3,0,2142,3,3,0
10,3,12,3,0,761,1,3,0
10,3,12,3,0,317,1,3,0
10,3,12,2,0,368,1,3,1
10,3,12,4,0,998,1,3,0
10,3,12,3,0,237907,3,3,0
10,3,12,1,1,882,1,3,0
10,3,12,1,0,469,1,3,0
10,3,12,3,0,960,1,3,0
10,3,12,1,1,132161,3,3,0
10,3,12,1,0,367,3,3,0
10,3,12,1,0,677,3,3,0
10,3,12,1,1,15019906,1,3,0
10,3,12,3,0,836,1,3,0
10,3,12,2,1,7347272,1,3,0
10,3,12,2,1,136727,1,3,2
10,3,12,1,0,116324,1,3,3
10,3,12,2,1,534,3,3,0
10,3,12,2,0,1098,3,3,2
10,3,12,1,1,1594454,1,3,0
10,3,12,1,0,282,1,3,0
10,3,12,2,0,591,1,3,0
10,3,12,1,0,375,1,3,0
10,3,12,4,0,1572,1,3,1
10,3,12,2,0,541,1,3,0
10,3,12,3,0,295,1,3,0
10,3,12,3,1,626,1,3,0
10,3,12,2,1,14337421,1,3,0
10,3,12,1,0,618,1,3,0
10,3,12,1,1,705,1,3,0
10,3,12,3,1,915,1,3,0
10,3,12,2,0,776,1,3,0
10,3,12,3,0,737,3,3,0
10,3,12,3,0,654,3,3,0
10,12,12,3,1,1223,3,3,1
4,4,12,2,0,48744,1,3,0
5,4,12,1,0,24470463,1,3,0
8,4,12,2,0,1134,1,3,0
10,4,12,2,1,1129567,3,3,0
10,4,12,2,0,1755201,1,3,1
10,4,12,2,0,49021,1,3,1
10,4,12,2,0,10900,3,3,0
10,4,12,2,1,586614,1,3,0
10,4,12,1,1,881,1,3,0
10,4,12,2,0,458,2,3,0
10,4,12,1,0,433,1,3,0
10,4,12,2,0,311,1,3,0
10,4,12,2,1,1739,1,3,0
10,4,12,2,0,480,2,3,0
10,4,12,2,0,1589,1,3,0
10,4,12,2,0,503,2,3,0
10,37,12,2,0,1420326,1,3,0
10,13,12,1,0,149084,3,3,0
1,14,12,1,0,8424,1,3,0
10,14,12,1,0,1050,1,3,0
10,15,12,1,0,447,3,3,0
10,15,12,1,0,1306,1,3,0
6,6,12,3,0,344,1,3,0
7,6,12,3,1,168106,1,3,0
9,6,12,3,0,3996840,1,3,1
9,6,12,3,0,2897440,1,3,0
10,6,12,3,0,554,3,3,0
10,6,12,3,0,701,1,3,0
10,6,12,3,0,7765905,1,3,0
10,6,12,3,0,641,3,3,0
10,6,12,3,0,1740,1,3,0
10,6,12,1,1,675,3,3,1
5,7,12,4,0,806,1,3,0
9,7,12,4,0,1028955,1,3,0
10,7,12,4,0,1428108,1,3,0
10,7,12,4,0,1769382,1,3,0
10,7,12,4,0,2737,1,3,0
10,7,12,4,0,1181,1,3,1
10,7,12,4,0,1271,1,3,0
10,23,12,3,1,400,3,3,0
10,16,13,3,0,16807827,1,3,1
10,9,13,1,0,313,1,3,0
9,18,13,4,0,913,1,3,0
10,18,13,2,1,316751,1,3,0
10,18,13,2,0,1124704,3,3,1
10,2,13,1,0,153168,1,3,0
0,3,13,1,1,1097,3,3,0
1,3,13,2,0,1487,1,3,0
1,3,13,4,0,408,1,3,0
1,3,13,2,0,1115,1,3,1
2,3,13,1,0,378,1,3,1
3,3,13,1,0,404,3,3,0
6,3,13,2,0,24689,1,3,1
7,3,13,4,0,6199790,3,3,4
7,3,13,2,1,301,1,3,0
7,3,13,4,0,7885953,1,3,0
8,3,13,1,0,2022,1,3,0
8,3,13,1,0,306,1,3,0
8,3,13,1,1,1036195,1,3,0
8,3,13,1,0,21082,1,3,0
8,3,13,2,0,219126,1,3,0
9,3,13,1,0,664781,1,3,0
9,3,13,1,1,731,3,3,0
9,3,13,4,0,7077025,1,3,3
9,3,13,1,0,480,1,3,0
9,3,13,3,1,844,3,3,0
9,3,13,1,0,372,1,3,0
9,3,13,3,1,28986011,1,3,0
9,3,13,1,0,272,1,3,3
9,3,13,3,0,554,1,3,2
9,3,13,1,0,7183,1,3,0
9,3,13,3,0,632,1,3,0
9,3,13,2,1,4584145,1,3,0
9,3,13,1,0,168,1,3,0
9,3,13,3,0,15599,3,3,0
9,3,13,1,0,350,1,3,0
10,3,13,4,1,331,3,3,0
10,3,13,1,1,986,3,3,4
10,3,13,4,0,55132,3,3,0
10,3,13,3,0,750,1,3,0
10,3,13,2,0,80564,1,3,0
10,3,13,3,0,327,1,3,0
10,3,13,1,0,933686,1,3,0
10,3,13,4,0,425401,3,3,0
10,3,13,4,0,5701,3,3,2
10,3,13,2,1,982,1,3,0
10,3,13,1,0,10191,1,3,0
10,3,13,1,1,801485,3,3,8
10,3,13,2,0,440,1,3,0
10,3,13,1,0,6274,3,3,0
10,3,13,2,1,188,1,3,0
10,3,13,4,0,5068,3,3,0
10,3,13,4,0,1355,1,3,0
10,3,13,2,0,1323,1,3,0
10,3,13,2,0,5608961,1,3,1
10,3,13,3,0,1601,3,3,4
10,3,13,3,0,876,3,3,0
10,3,13,2,0,545,1,3,1
10,3,13,2,0,83429,1,3,1
10,3,13,1,0,421,1,3,0
10,3,13,2,1,562,3,3,0
10,3,13,3,0,1071,1,3,0
10,3,13,2,0,483158,1,3,0
10,3,13,4,0,697731,3,3,2
10,3,13,1,0,1450,1,3,0
10,3,13,2,0,361,3,3,0
10,3,13,1,1,992,1,3,0
10,3,13,2,1,61870840,3,3,1
10,3,13,3,0,1521,1,3,0
10,3,13,2,0,918,1,3,0
10,3,13,4,0,627,3,3,0
10,3,13,1,0,439,1,3,0
10,3,13,1,0,3154,3,3,0
10,3,13,1,1,1098695,1,3,0
10,3,13,2,0,161,1,3,0
10,3,13,2,1,117046,3,3,0
10,3,13,2,0,486,3,3,0
10,3,13,2,0,2985406,1,3,0
10,3,13,4,0,1732783,1,3,0
10,3,13,3,1,1788,3,3,0
10,3,13,1,0,442,1,3,0
10,3,13,1,0,556,1,3,0
10,3,13,4,0,911,3,3,0
10,3,13,2,0,1136,1,3,0
10,3,13,1,0,14951,1,3,0
10,3,13,1,1,537,3,3,0
10,3,13,2,0,1115,1,3,0
10,3,13,1,0,779,1,3,1
10,3,13,2,0,479,3,3,0
10,3,13,4,0,4666202,1,2,2
10,3,13,3,0,348,1,3,0
10,3,13,1,0,609,1,3,1
10,3,13,4,0,489,1,3,1
10,3,13,2,0,942364,1,3,0
10,3,13,1,0,1550,1,3,0
10,3,13,2,0,11456094,1,3,1
10,3,13,1,0,1161,1,3,0
10,3,13,1,1,362,1,3,0
10,3,13,3,0,1511,3,3,0
10,3,13,1,0,229,1,3,0
10,3,13,1,0,476,1,3,1
10,3,13,2,0,2139612,1,3,3
10,3,13,2,0,578,1,3,0
10,3,13,4,0,12516115,1,3,1
10,3,13,2,0,381897,1,3,0
10,3,13,5,1,740,1,3,0
10,3,13,2,0,99404182,1,3,1
10,3,13,3,1,848,1,3,0
10,3,13,3,0,484,1,3,0
10,3,13,1,0,65296,1,3,0
10,3,13,1,0,483,3,3,0
10,3,13,3,0,420965,1,3,0
10,3,13,1,0,508,3,3,0
10,3,13,4,0,16373914,3,3,0
10,3,13,3,0,99128,1,3,0
10,3,13,4,0,319,1,3,0
10,3,13,3,0,21932542,1,3,0
10,3,13,1,0,15012343,1,3,0
10,3,13,2,0,348,1,3,0
10,3,13,4,0,30261576,1,3,1
10,3,13,2,0,105880,1,3,0
10,3,13,4,0,239,3,3,0
10,3,13,2,1,606842,3,3,0
10,3,13,3,0,485655,1,3,0
10,3,13,2,0,78407,2,3,0
10,3,13,3,0,861,1,3,2
10,3,13,2,1,531,3,3,0
10,3,13,1,0,768,1,3,0
10,3,13,2,0,6450795,1,3,1
10,3,13,2,0,169181,1,3,0
10,3,13,2,0,15762,3,3,0
10,3,13,4,0,370074,3,3,0
10,3,13,1,0,17462272,3,3,6
10,3,13,2,0,424,1,3,0
10,3,13,1,0,2886412,1,3,0
10,3,13,3,0,3311344,3,3,3
10,3,13,1,0,1180,1,3,0
10,3,13,1,0,435,1,3,0
10,3,13,2,0,41410505,1,3,0
10,3,13,3,0,1449,3,3,0
10,3,13,2,1,471,3,3,0
10,3,13,1,0,1507,1,3,1
10,3,13,1,0,758,1,3,0
10,3,13,4,1,440,1,3,0
10,3,13,1,0,569,1,3,0
10,3,13,4,0,1932711,1,3,0
10,3,13,4,0,730,1,3,0
10,3,13,1,0,1187,1,3,0
10,3,13,5,0,167820,1,3,0
10,3,13,1,0,960,1,3,0
10,3,13,4,0,595,1,3,0
10,3,13,2,0,6049535,1,3,1
10,3,13,2,0,2427,1,3,4
10,3,13,4,0,239131,3,3,0
10,3,13,1,0,3284,1,3,0
10,3,13,2,0,1152,3,3,0
10,3,13,2,0,442,1,3,0
10,3,13,1,0,2224,1,3,0
10,3,13,2,1,558,1,3,0
10,3,13,2,0,83717,3,3,4
10,3,13,2,1,1704,1,3,0
10,3,13,3,0,1100,1,3,1
10,3,13,1,0,362,1,3,0
10,3,13,2,0,1104357,1,3,0
10,3,13,1,0,885,3,3,0
10,3,13,2,0,807383,3,3,3
10,3,13,2,0,1260,3,3,0
10,3,13,2,0,244,1,3,1
10,11,13,2,0,3446,1,3,0
9,4,13,2,0,1263,1,3,0
10,4,13,2,0,674,1,3,0
10,4,13,2,0,410430,1,3,0
10,4,13,1,0,1564645,1,3,1
10,4,13,2,1,379,1,3,1
10,4,13,2,0,440,1,3,0
10,4,13,2,0,4480774,1,3,0
10,4,13,2,0,345,3,3,0
10,4,13,2,0,864,1,3,111
10,4,13,2,0,345,1,3,2
10,4,13,2,0,537,1,3,0
5,13,13,6,0,596,1,3,0
10,13,13,1,0,1273918,1,3,0
10,13,13,1,0,12869500,1,3,0
10,15,13,2,0,1290,3,3,0
10,15,13,3,0,15293882,3,3,1
10,15,13,3,0,471,1,3,0
10,15,13,2,1,754,3,3,0
10,15,13,2,0,2813,3,3,2
4,6,13,3,0,1029,1,3,0
8,6,13,3,0,506,1,3,0
10,6,13,3,0,282499,1,3,0
10,6,13,3,0,226,1,3,0
10,6,13,1,0,512,1,3,0
10,6,13,3,0,1063,1,3,0
10,6,13,3,1,201298,1,3,0
10,7,13,4,0,17082,1,3,0
10,7,13,4,0,1990003,1,3,0
10,7,13,4,0,13347,1,3,0
10,35,13,1,0,436540,1,3,0
8,18,14,3,0,14314,3,3,0
10,18,14,2,0,1605,3,3,0
0,3,14,3,0,1269,1,3,0
6,3,14,4,0,649,1,3,0
7,3,14,5,0,450683,1,3,1
7,3,14,2,0,111356,1,3,0
7,3,14,3,1,1802,3,3,0
8,3,14,4,0,915,3,3,1
8,3,14,4,0,514,1,3,0
8,3,14,1,0,860,1,3,0
8,3,14,3,0,78512,1,3,0
8,3,14,1,0,18974,1,3,0
9,3,14,2,0,620,1,3,0
9,3,14,1,0,767,3,3,0
9,3,14,1,0,908,3,3,3
9,3,14,1,0,622,1,3,0
9,3,14,1,1,106700,1,3,0
9,3,14,1,1,546,3,3,0
9,3,14,1,0,280,1,3,0
9,3,14,2,1,799874,1,3,0
9,3,14,4,0,2084,1,3,0
9,3,14,3,0,37399805,1,3,0
9,3,14,3,0,86086,3,3,0
9,3,14,1,0,1505,1,3,0
9,3,14,1,1,893,3,3,0
9,3,14,2,1,660,3,3,0
10,3,14,2,0,11897135,1,3,1
10,3,14,2,0,7464430,1,3,1
10,3,14,4,0,5273007,1,3,0
10,3,14,2,0,464,1,3,0
10,3,14,1,0,13234064,1,3,0
10,3,14,4,1,10027390,1,3,0
10,3,14,2,0,2592831,1,3,0
10,3,14,2,0,540,1,3,2
10,3,14,3,0,100770,3,3,0
10,3,14,1,1,378340,1,3,0
10,3,14,1,0,19224138,1,3,1
10,3,14,4,1,256442,3,3,1
10,3,14,1,0,8610789,1,3,0
10,3,14,1,0,41579,1,3,0
10,3,14,1,1,36273,1,3,0
10,3,14,1,0,340,1,3,0
10,3,14,2,1,300,1,3,0
10,3,14,2,0,35362,1,3,0
10,3,14,1,0,708,3,3,0
10,3,14,3,1,1407,3,3,0
10,3,14,3,0,56294363,1,3,0
10,3,14,1,0,1396,1,3,0
10,3,14,3,0,679,1,3,0
10,3,14,3,0,820,1,3,0
10,3,14,1,1,53533,1,3,0
10,3,14,1,1,258037,3,3,0
10,3,14,4,0,1385,1,3,1
10,3,14,1,0,914,1,3,0
10,3,14,4,0,344,3,3,0
10,3,14,3,0,2495,1,3,0
10,3,14,1,0,637,1,3,0
10,3,14,3,0,39863,1,3,0
10,3,14,4,0,229928,3,3,0
10,3,14,2,0,165,3,3,1
10,3,14,1,0,184232,1,3,1
10,3,14,1,0,1162941,1,3,0
10,3,14,1,0,4005970,1,3,0
10,3,14,4,0,2160351,3,3,0
10,3,14,1,0,822,1,3,0
10,3,14,1,1,45147,1,3,0
10,3,14,1,0,369,1,3,0
10,3,14,1,0,93282,3,3,9
10,3,14,3,0,2442,1,3,2
10,3,14,2,0,1053266,3,3,0
10,3,14,1,1,581,1,3,1
10,3,14,2,0,114657,1,3,2
10,3,14,1,0,202,1,3,0
10,3,14,4,0,2616874,1,3,2
10,3,14,1,0,32834210,1,3,0
10,3,14,2,0,1481,1,3,1
10,3,14,1,0,252,1,3,0
10,3,14,1,0,18238,1,3,0
10,3,14,2,0,54294340,1,3,0
10,3,14,1,0,77737,3,3,1
10,3,14,2,1,4237624,3,3,0
10,3,14,3,0,647,1,3,0
10,3,14,2,0,458,1,3,1
10,3,14,2,1,775,1,3,2
10,3,14,3,0,674,1,3,1
10,3,14,1,0,152710,1,3,2
10,3,14,4,0,830,1,3,0
10,3,14,1,0,2500,1,3,0
10,3,14,3,0,409,3,3,0
10,3,14,4,1,284,3,3,0
10,3,14,3,0,320,3,3,0
10,3,14,3,1,10005,3,3,0
10,3,14,4,0,2734,1,3,0
10,3,14,3,0,1254319,1,3,0
10,3,14,3,0,619,1,3,0
10,3,14,1,0,480,1,3,1
10,3,14,1,0,8614,1,3,1
10,3,14,5,0,501,1,3,0
10,3,14,4,0,614,3,3,3
10,3,14,1,0,3718277,1,3,0
10,3,14,3,0,453,3,3,2
10,3,14,1,0,403,3,3,0
10,3,14,5,0,1446,1,3,3
10,3,14,1,0,4412,1,3,0
10,3,14,3,0,2026,1,3,0
10,3,14,3,1,48166,3,3,0
10,3,14,2,1,38026086,1,3,0
10,3,14,1,0,4000466,3,3,0
10,3,14,1,0,4866,1,3,0
10,3,14,2,1,253496,1,3,0
10,3,14,2,0,514,1,3,0
10,3,14,3,0,1012,1,3,0
10,3,14,2,0,1043892,1,3,0
10,3,14,3,0,366,1,3,0
10,3,14,3,0,24249,3,3,0
10,3,14,2,0,1588,1,3,0
10,3,14,1,0,2911,1,3,0
10,3,14,2,0,333,1,3,0
10,3,14,3,1,31243758,1,3,0
10,3,14,2,0,90683,3,3,0
10,3,14,2,0,415,1,3,0
10,3,14,2,0,12483,1,3,0
10,3,14,2,0,511,3,3,0
10,3,14,3,0,981,3,3,0
10,3,14,2,1,359,1,3,1
10,3,14,5,0,291,1,3,0
10,3,14,1,1,346,1,3,0
10,3,14,1,0,2803796,1,3,0
10,3,14,2,0,130,3,3,0
10,3,14,3,0,900,3,3,0
10,3,14,2,0,481,1,3,0
10,3,14,1,0,196,1,3,4
10,3,14,4,1,210024,3,3,0
10,3,14,2,0,4666190,1,3,3
10,3,14,3,1,127592,1,3,0
10,3,14,2,0,12189,1,3,0
10,3,14,2,0,642,1,3,0
9,11,14,1,0,1486,1,3,0
10,12,14,2,1,19062432,3,3,2
1,4,14,1,0,990,1,3,0
9,4,14,2,0,641,1,3,0
9,4,14,2,0,171290,1,3,1
9,4,14,2,0,116025,1,3,0
10,4,14,2,0,18858,3,3,0
10,4,14,2,0,511,1,3,0
10,4,14,2,0,152,1,3,0
10,4,14,2,1,46015,1,3,0
10,4,14,2,0,5139,1,3,0
10,4,14,2,0,15182759,1,3,0
10,4,14,2,1,1102,3,3,0
10,4,14,1,1,911813,1,3,0
10,4,14,2,1,9560,1,3,0
10,4,14,2,0,321,1,3,0
10,13,14,5,0,509009,2,3,1
10,15,14,2,0,1333,3,3,0
10,15,14,2,0,419,3,3,0
8,6,14,3,0,3392456,1,3,1
9,6,14,3,0,5295,1,3,0
10,6,14,3,0,865,1,3,0
10,6,14,3,1,1044,1,3,0
